woche;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-04-20;ADAC;;AI Mode;grounded;0.1181;0.0532;477;45;1.8;249;2109;-27.239501953125;285;394;223;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;google-1
2026-04-20;ADAC;;AI Overview;grounded;0.0895;0.0458;213;60;3.2;173;1932;39.70619201660156;208;534;169;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;google-0
2026-04-20;ADAC;;ChatGPT;ui_mixed;0.0455;0.0277;138;58;3;96;2109;16.934303283691406;111;276;91;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;openai-0
2026-04-20;ADAC;;Gemini;grounded;0.0417;0.0242;111;50;3.3;88;2109;-1.4058074951171875;152;255;78;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;google-2
2026-04-20;ADAC;;Perplexity;grounded;0.0483;0.0705;164;51;1.7;97;2010;4.664756774902344;182;170;98;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;perplexity-0
2026-04-20;ARAG;;AI Mode;grounded;0.1015;0.0456;409;47;4.1;214;2109;-14.163070678710938;237;848;209;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;;google-1
2026-04-20;ARAG;;AI Overview;grounded;0.0901;0.0493;229;61;4;174;1932;46.84856414794922;212;701;175;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;;google-0
2026-04-20;ARAG;;ChatGPT;ui_mixed;0.0512;0.0325;162;58;2.7;108;2109;24.04327392578125;148;288;105;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;;openai-0
2026-04-20;ARAG;;Gemini;grounded;0.0901;0.055;252;51;3;190;2109;6.5648956298828125;234;559;188;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;;google-2
2026-04-20;ARAG;;Perplexity;grounded;0.0393;0.0555;129;53;3.4;79;2010;6.3960723876953125;113;255;76;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;;perplexity-0
2026-04-20;AXA;;AI Mode;grounded;0.1195;0.0499;448;45;2.3;252;2109;-22.476913452148438;239;480;205;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;;google-1
2026-04-20;AXA;;AI Overview;grounded;0.1035;0.0495;230;56;3.5;200;1932;24.288909912109375;189;565;163;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;;google-0
2026-04-20;AXA;;ChatGPT;ui_mixed;0.2532;0.142;707;56;3.1;534;2109;70.97117614746094;616;1615;524;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;;openai-0
2026-04-20;AXA;;Gemini;grounded;0.0669;0.0328;150;51;4.1;141;2109;2.2393264770507812;134;499;123;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;;google-2
2026-04-20;AXA;;Perplexity;grounded;0.0468;0.0572;133;51;2.7;94;2010;1.573394775390625;122;241;90;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;;perplexity-0
2026-04-20;Allianz;;AI Mode;grounded;0.3561;0.1361;1221;47;1.9;751;2109;-51.88727569580078;870;1357;711;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;;google-1
2026-04-20;Allianz;;AI Overview;grounded;0.2945;0.158;734;58;3;569;1932;113.49412536621094;708;1630;550;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;;google-0
2026-04-20;Allianz;;ChatGPT;ui_mixed;0.3665;0.2155;1073;56;1.9;773;2109;117.08946228027344;991;1474;762;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;;openai-0
2026-04-20;Allianz;;Gemini;grounded;0.2807;0.1788;819;53;2.8;592;2109;45.674720764160156;734;1571;569;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;;google-2
2026-04-20;Allianz;;Perplexity;grounded;0.1338;0.1849;430;52;1.8;269;2010;13.054115295410156;379;471;261;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;;perplexity-0
2026-04-20;Alte Leipziger;;AI Mode;grounded;0.0626;0.0206;185;48;4.1;132;2109;-4.687919616699219;124;485;118;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;;google-1
2026-04-20;Alte Leipziger;;AI Overview;grounded;0.073;0.0398;185;62;3.2;141;1932;39.546592712402344;171;438;139;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;;google-0
2026-04-20;Alte Leipziger;;ChatGPT;ui_mixed;0.0062;0.0038;19;55;5.5;13;2109;1.51190185546875;16;60;11;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;;openai-0
2026-04-20;Alte Leipziger;;Gemini;grounded;0.0702;0.0356;163;53;3.9;148;2109;9.978309631347656;148;538;139;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;;google-2
2026-04-20;Alte Leipziger;;Perplexity;grounded;0.0085;0.0112;26;60;3.4;17;2010;4.171234130859375;21;57;17;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;;perplexity-0
2026-04-20;Barmenia;;AI Mode;grounded;0.0403;0.0119;107;50;4.2;85;2109;-0.2053985595703125;73;284;68;kw_0e2665be-83a3-4949-82da-c819c80811eb;;google-1
2026-04-20;Barmenia;;AI Overview;grounded;0.0404;0.0228;106;60;3.8;78;1932;19.03570556640625;91;280;74;kw_0e2665be-83a3-4949-82da-c819c80811eb;;google-0
2026-04-20;Barmenia;;ChatGPT;ui_mixed;0.0365;0.0199;99;57;5.2;77;2109;13.175857543945312;91;377;72;kw_0e2665be-83a3-4949-82da-c819c80811eb;;openai-0
2026-04-20;Barmenia;;Gemini;grounded;0.0583;0.0341;156;54;3.8;123;2109;12.469329833984375;140;436;114;kw_0e2665be-83a3-4949-82da-c819c80811eb;;google-2
2026-04-20;Barmenia;;Perplexity;grounded;0.0134;0.0181;42;55;5.3;27;2010;3.0826339721679688;32;138;26;kw_0e2665be-83a3-4949-82da-c819c80811eb;;perplexity-0
2026-04-20;CosmosDirekt;;AI Mode;grounded;0.0958;0.0338;303;47;2.5;202;2109;-12.069816589355469;234;421;170;kw_416a8247-b080-4eab-b6c8-321a4b64165d;;google-1
2026-04-20;CosmosDirekt;;AI Overview;grounded;0.059;0.0267;124;58;3.8;114;1932;18.809837341308594;114;412;109;kw_416a8247-b080-4eab-b6c8-321a4b64165d;;google-0
2026-04-20;CosmosDirekt;;ChatGPT;ui_mixed;0.0446;0.0229;114;57;4.8;94;2109;17.835647583007812;128;449;94;kw_416a8247-b080-4eab-b6c8-321a4b64165d;;openai-0
2026-04-20;CosmosDirekt;;Gemini;grounded;0.065;0.0343;157;54;3.7;137;2109;12.687416076660156;166;505;135;kw_416a8247-b080-4eab-b6c8-321a4b64165d;;google-2
2026-04-20;CosmosDirekt;;Perplexity;grounded;0.0264;0.0327;76;51;2.4;53;2010;1.079742431640625;98;120;51;kw_416a8247-b080-4eab-b6c8-321a4b64165d;;perplexity-0
2026-04-20;DA Direkt;;AI Mode;grounded;0.0119;0.004;36;46;5.5;25;2109;-1.83062744140625;26;121;22;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;;google-1
2026-04-20;DA Direkt;;AI Overview;grounded;0.0114;0.0056;26;63;4.7;22;1932;5.59576416015625;21;99;21;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;;google-0
2026-04-20;DA Direkt;;ChatGPT;ui_mixed;0.0047;0.0024;12;56;5.8;10;2109;1.1627349853515625;10;52;9;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;;openai-0
2026-04-20;DA Direkt;;Gemini;grounded;0.0052;0.0026;12;54;5.8;11;2109;0.90814208984375;11;58;10;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;;google-2
2026-04-20;DA Direkt;;Perplexity;grounded;0.009;0.0125;29;53;3.7;18;2010;1.1099090576171875;20;59;16;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;;perplexity-0
2026-04-20;DEVK;;AI Mode;grounded;0.0669;0.0259;232;45;2.2;141;2109;-13.786590576171875;152;283;126;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;;google-1
2026-04-20;DEVK;;AI Overview;grounded;0.0523;0.026;121;54;3.3;101;1932;9.074974060058594;109;329;101;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;;google-0
2026-04-20;DEVK;;ChatGPT;ui_mixed;0.0664;0.0359;179;59;3.7;140;2109;26.677902221679688;150;462;126;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;;openai-0
2026-04-20;DEVK;;Gemini;grounded;0.0242;0.014;64;49;3.7;51;2109;-1.279144287109375;56;174;47;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;;google-2
2026-04-20;DEVK;;Perplexity;grounded;0.0244;0.0292;68;52;1.8;49;2010;2.553375244140625;60;88;48;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;;perplexity-0
2026-04-20;DKV;;AI Mode;grounded;0.0308;0.0097;87;47;4.8;65;2109;-3.593994140625;59;275;57;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;;google-1
2026-04-20;DKV;;AI Overview;grounded;0.029;0.0144;67;59;4.8;56;1932;11.349319458007812;63;270;56;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;;google-0
2026-04-20;DKV;;ChatGPT;ui_mixed;0.0318;0.0159;79;56;4.9;67;2109;9.276710510253906;76;306;62;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;;openai-0
2026-04-20;DKV;;Gemini;grounded;0.027;0.0142;65;51;3.6;57;2109;1.5328216552734375;68;203;57;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;;google-2
2026-04-20;DKV;;Perplexity;grounded;0.0075;0.009;21;56;4.8;15;2010;1.5831451416015625;14;58;12;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;;perplexity-0
2026-04-20;Debeka;;AI Mode;grounded;0.0664;0.025;224;48;2.8;140;2109;-5.462249755859375;155;370;134;kw_f2523300-5701-448f-bdc2-826cacdc7496;;google-1
2026-04-20;Debeka;;AI Overview;grounded;0.0554;0.0297;138;57;3.4;107;1932;18.191802978515625;137;357;105;kw_f2523300-5701-448f-bdc2-826cacdc7496;;google-0
2026-04-20;Debeka;;ChatGPT;ui_mixed;0.0721;0.0408;203;60;3.3;152;2109;32.75712585449219;170;487;149;kw_f2523300-5701-448f-bdc2-826cacdc7496;;openai-0
2026-04-20;Debeka;;Gemini;grounded;0.0474;0.0253;116;53;4.3;100;2109;5.6214599609375;109;413;96;kw_f2523300-5701-448f-bdc2-826cacdc7496;;google-2
2026-04-20;Debeka;;Perplexity;grounded;0.0259;0.0426;99;53;2.9;52;2010;4.85040283203125;81;146;51;kw_f2523300-5701-448f-bdc2-826cacdc7496;;perplexity-0
2026-04-20;Die Bayerische;;AI Mode;grounded;0.0081;0.0021;19;46;5.2;17;2109;-1.8023300170898438;25;57;11;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;;google-1
2026-04-20;Die Bayerische;;AI Overview;grounded;0.0104;0.0043;20;74;5.1;20;1932;6.585052490234375;14;71;14;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;;google-0
2026-04-20;Die Bayerische;;ChatGPT;ui_mixed;0.0033;0.0018;9;55;4.4;7;2109;0.9655914306640625;9;31;7;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;;openai-0
2026-04-20;Die Bayerische;;Gemini;grounded;0.0175;0.0081;37;53;5.6;37;2109;1.8671493530273438;36;201;36;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;;google-2
2026-04-20;Die Bayerische;;Perplexity;grounded;0.005;0.0043;10;51;5.6;10;2010;0.15142822265625;6;28;5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;;perplexity-0
2026-04-20;ERGO;;AI Mode;grounded;0.1261;0.0547;491;47;2.4;266;2109;-14.376861572265625;274;521;221;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;;google-1
2026-04-20;ERGO;;AI Overview;grounded;0.0952;0.051;237;58;3.8;184;1932;30.4947509765625;202;604;157;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;;google-0
2026-04-20;ERGO;;ChatGPT;ui_mixed;0.0863;0.0492;245;54;3.6;182;2109;16.733963012695312;202;541;151;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;;openai-0
2026-04-20;ERGO;;Gemini;grounded;0.0735;0.0406;186;49;3.7;155;2109;-2.386383056640625;131;404;110;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;;google-2
2026-04-20;ERGO;;Perplexity;grounded;0.0443;0.0572;133;51;2.9;89;2010;3.2146224975585938;111;215;73;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;;perplexity-0
2026-04-20;Generali;;AI Mode;grounded;0.027;0.0075;67;48;3.2;57;2109;-1.937103271484375;45;132;41;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;;google-1
2026-04-20;Generali;;AI Overview;grounded;0.0274;0.0127;59;61;4.3;53;1932;12.590629577636719;55;226;52;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;;google-0
2026-04-20;Generali;;ChatGPT;ui_mixed;0.0213;0.0122;61;57;5.7;45;2109;8.303153991699219;60;249;44;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;;openai-0
2026-04-20;Generali;;Gemini;grounded;0.0057;0.0028;13;52;5.5;12;2109;0.33624267578125;11;61;11;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;;google-2
2026-04-20;Generali;;Perplexity;grounded;0.008;0.012;28;55;3.5;16;2010;2.1426239013671875;22;53;15;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;;perplexity-0
2026-04-20;Gothaer;;AI Mode;grounded;0.0578;0.0218;196;47;5.2;122;2109;-8.140487670898438;123;562;109;kw_37880128-3d28-46fe-9f61-d6c869e2d032;;google-1
2026-04-20;Gothaer;;AI Overview;grounded;0.0476;0.025;116;61;5;92;1932;23.243850708007812;102;431;87;kw_37880128-3d28-46fe-9f61-d6c869e2d032;;google-0
2026-04-20;Gothaer;;ChatGPT;ui_mixed;0.0522;0.0283;141;59;4.9;110;2109;23.662269592285156;127;538;110;kw_37880128-3d28-46fe-9f61-d6c869e2d032;;openai-0
2026-04-20;Gothaer;;Gemini;grounded;0.0474;0.0229;105;54;4.7;100;2109;7.192878723144531;98;456;97;kw_37880128-3d28-46fe-9f61-d6c869e2d032;;google-2
2026-04-20;Gothaer;;Perplexity;grounded;0.0124;0.0129;30;51;5.4;25;2010;0.8239669799804688;29;136;25;kw_37880128-3d28-46fe-9f61-d6c869e2d032;;perplexity-0
2026-04-20;HDI;;AI Mode;grounded;0.0341;0.0133;119;45;5.9;72;2109;-5.109672546386719;52;300;51;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;;google-1
2026-04-20;HDI;;AI Overview;grounded;0.0269;0.0142;66;61;4.2;52;1932;12.88531494140625;57;213;51;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;;google-0
2026-04-20;HDI;;ChatGPT;ui_mixed;0.0465;0.0237;118;55;4.3;98;2109;10.580368041992188;109;397;93;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;;openai-0
2026-04-20;HDI;;Gemini;grounded;0.0341;0.0164;75;52;3.8;72;2109;2.6066513061523438;72;268;70;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;;google-2
2026-04-20;HDI;;Perplexity;grounded;0.0244;0.0301;70;53;4.4;49;2010;4.371101379394531;68;208;47;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;;perplexity-0
2026-04-20;HUK-Coburg;;AI Mode;grounded;0.2674;0.1551;1392;48;3.4;564;2109;-18.075637817382812;552;1609;479;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;;google-1
2026-04-20;HUK-Coburg;;AI Overview;grounded;0.1646;0.1027;477;60;3.7;318;1932;75.07147216796875;384;1183;316;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;;google-0
2026-04-20;HUK-Coburg;;ChatGPT;ui_mixed;0.1916;0.1189;592;60;3.4;404;2109;71.54500579833984;359;1058;309;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;;openai-0
2026-04-20;HUK-Coburg;;Gemini;grounded;0.183;0.1537;704;53;3.9;386;2109;31.774375915527344;548;1778;459;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;;google-2
2026-04-20;HUK-Coburg;;Perplexity;grounded;0.0836;0.1295;301;53;3.6;168;2010;10.988121032714844;185;495;137;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;;perplexity-0
2026-04-20;Haftpflichtkasse;;AI Mode;grounded;0.0356;0.0162;145;47;4.6;75;2109;-4.110832214355469;67;306;66;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;;google-1
2026-04-20;Haftpflichtkasse;;AI Overview;grounded;0.0497;0.0284;132;60;3.5;96;1932;24.23004150390625;116;332;95;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;;google-0
2026-04-20;Haftpflichtkasse;;ChatGPT;ui_mixed;0.0161;0.009;45;62;4.9;34;2109;7.8696441650390625;33;132;27;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;;openai-0
2026-04-20;Haftpflichtkasse;;Gemini;grounded;0.0602;0.0338;155;51;3.3;127;2109;2.94940185546875;140;409;124;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;;google-2
2026-04-20;Haftpflichtkasse;;Perplexity;grounded;0.0045;0.0052;12;50;5;9;2010;-0.0740966796875;21;45;9;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;;perplexity-0
2026-04-20;Hannoversche;;AI Mode;grounded;0.0038;0.0012;11;49;3;8;2109;-0.08538818359375;6;18;6;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;;google-1
2026-04-20;Hannoversche;;AI Overview;grounded;0.0026;0.0013;6;54;4;5;1932;0.44573974609375;5;16;4;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;;google-0
2026-04-20;Hannoversche;;ChatGPT;ui_mixed;0.0024;0.001;5;49;5;5;2109;-0.072723388671875;3;15;3;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;;openai-0
2026-04-20;Hannoversche;;Gemini;grounded;0.0066;0.0035;16;63;5.3;14;2109;4.4901580810546875;17;69;13;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;;google-2
2026-04-20;Hannoversche;;Perplexity;grounded;0.003;0.003;7;55;3.5;6;2010;1.39208984375;14;21;6;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;;perplexity-0
2026-04-20;HanseMerkur;;AI Mode;grounded;0.1612;0.0746;669;49;2.5;340;2109;-12.571075439453125;431;824;331;kw_b1155354-e344-4376-96a5-8ca40a83f686;;google-1
2026-04-20;HanseMerkur;;AI Overview;grounded;0.1392;0.0932;433;59;2.3;269;1932;65.20655059814453;372;597;257;kw_b1155354-e344-4376-96a5-8ca40a83f686;;google-0
2026-04-20;HanseMerkur;;ChatGPT;ui_mixed;0.082;0.0508;253;56;3.3;173;2109;29.76476287841797;233;556;169;kw_b1155354-e344-4376-96a5-8ca40a83f686;;openai-0
2026-04-20;HanseMerkur;;Gemini;grounded;0.1076;0.0862;395;53;2.7;227;2109;22.448623657226562;385;604;227;kw_b1155354-e344-4376-96a5-8ca40a83f686;;google-2
2026-04-20;HanseMerkur;;Perplexity;grounded;0.0468;0.0637;148;52;2.6;94;2010;5.6189422607421875;128;232;88;kw_b1155354-e344-4376-96a5-8ca40a83f686;;perplexity-0
2026-04-20;LV 1871;;AI Mode;grounded;0.0384;0.0142;127;50;3.8;81;2109;-0.09375762939453125;75;252;66;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;;google-1
2026-04-20;LV 1871;;AI Overview;grounded;0.0373;0.02;93;61;3.1;72;1932;19.179954528808594;85;215;69;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;;google-0
2026-04-20;LV 1871;;ChatGPT;ui_mixed;0.0057;0.003;15;56;4.4;12;2109;1.32476806640625;12;48;11;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;;openai-0
2026-04-20;LV 1871;;Gemini;grounded;0.0266;0.0146;67;50;4;56;2109;0.2888641357421875;64;219;55;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;;google-2
2026-04-20;LV 1871;;Perplexity;grounded;0.006;0.0082;19;52;5.1;12;2010;0.5810089111328125;17;61;12;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;;perplexity-0
2026-04-20;LVM;;AI Mode;grounded;0.0768;0.0281;252;47;4.7;162;2109;-8.354888916015625;148;686;145;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;;google-1
2026-04-20;LVM;;AI Overview;grounded;0.0543;0.0271;126;59;4.4;105;1932;21.414939880371094;113;457;103;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;;google-0
2026-04-20;LVM;;ChatGPT;ui_mixed;0.0237;0.0155;77;62;5.2;50;2109;14.104171752929688;57;251;48;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;;openai-0
2026-04-20;LVM;;Gemini;grounded;0.0185;0.01;46;57;5.3;39;2109;5.6168975830078125;39;185;35;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;;google-2
2026-04-20;LVM;;Perplexity;grounded;0.0085;0.0108;25;55;3.6;17;2010;2.074249267578125;21;57;16;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;;perplexity-0
2026-04-20;R+V;;AI Mode;grounded;0.0721;0.0289;259;44;2.9;152;2109;-20.41156005859375;163;426;145;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;;google-1
2026-04-20;R+V;;AI Overview;grounded;0.0476;0.0222;103;58;3.7;92;1932;17.265594482421875;102;333;91;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;;google-0
2026-04-20;R+V;;ChatGPT;ui_mixed;0.0877;0.0446;222;56;4.1;185;2109;27.007003784179688;214;759;184;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;;openai-0
2026-04-20;R+V;;Gemini;grounded;0.0536;0.0275;126;55;4.4;113;2109;11.607376098632812;122;475;109;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;;google-2
2026-04-20;R+V;;Perplexity;grounded;0.0244;0.0301;70;51;3.5;49;2010;1.8326263427734375;81;173;49;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;;perplexity-0
2026-04-20;Signal Iduna;;AI Mode;grounded;0.1081;0.0477;428;48;2.5;228;2109;-7.1177520751953125;152;333;131;kw_80da741d-9a64-4086-95c0-eb9701df02f8;;google-1
2026-04-20;Signal Iduna;;AI Overview;grounded;0.0657;0.0319;148;60;3.8;127;1932;28.113861083984375;134;452;118;kw_80da741d-9a64-4086-95c0-eb9701df02f8;;google-0
2026-04-20;Signal Iduna;;ChatGPT;ui_mixed;0.0498;0.0275;137;60;4.3;105;2109;21.45977783203125;109;418;98;kw_80da741d-9a64-4086-95c0-eb9701df02f8;;openai-0
2026-04-20;Signal Iduna;;Gemini;grounded;0.0612;0.0319;146;55;3.9;129;2109;14.951011657714844;147;492;125;kw_80da741d-9a64-4086-95c0-eb9701df02f8;;google-2
2026-04-20;Signal Iduna;;Perplexity;grounded;0.0164;0.0172;40;49;3.5;33;2010;-0.5105209350585938;37;113;32;kw_80da741d-9a64-4086-95c0-eb9701df02f8;;perplexity-0
2026-04-20;VHV;;AI Mode;grounded;0.0711;0.0344;309;47;4.5;150;2109;-9.184577941894531;156;606;135;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;;google-1
2026-04-20;VHV;;AI Overview;grounded;0.0595;0.0314;146;59;4.4;115;1932;23.07452392578125;128;487;111;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;;google-0
2026-04-20;VHV;;ChatGPT;ui_mixed;0.0261;0.0145;72;58;4.8;55;2109;9.412307739257812;62;257;53;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;;openai-0
2026-04-20;VHV;;Gemini;grounded;0.0853;0.0467;214;54;4.4;180;2109;16.852432250976562;193;733;167;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;;google-2
2026-04-20;VHV;;Perplexity;grounded;0.0184;0.0249;58;51;4;37;2010;1.3387069702148438;49;148;37;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;;perplexity-0
2026-04-20;WGV;;AI Mode;grounded;0.0531;0.0174;156;51;4.1;112;2109;1.524658203125;97;388;94;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;;google-1
2026-04-20;WGV;;AI Overview;grounded;0.0543;0.0284;132;65;4;105;1932;35.63201141357422;118;409;103;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;;google-0
2026-04-20;WGV;;ChatGPT;ui_mixed;0.0142;0.0084;42;59;4.9;30;2109;6.075721740722656;32;128;26;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;;openai-0
2026-04-20;WGV;;Gemini;grounded;0.0564;0.0308;141;56;3.5;119;2109;16.233932495117188;127;391;111;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;;google-2
2026-04-20;WGV;;Perplexity;grounded;0.009;0.0138;32;54;4.1;18;2010;2.075225830078125;28;73;18;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;;perplexity-0
2026-04-20;Württembergische;;AI Mode;grounded;0.0906;0.0338;303;45;2.6;191;2109;-23.246047973632812;216;473;183;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;;google-1
2026-04-20;Württembergische;;AI Overview;grounded;0.0502;0.0235;109;59;3.6;97;1932;20.64977264404297;114;355;98;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;;google-0
2026-04-20;Württembergische;;ChatGPT;ui_mixed;0.0142;0.007;35;53;4.9;30;2109;2.2877197265625;34;146;30;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;;openai-0
2026-04-20;Württembergische;;Gemini;grounded;0.0247;0.0116;53;51;4.2;52;2109;1.4698333740234375;52;207;49;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;;google-2
2026-04-20;Württembergische;;Perplexity;grounded;0.0184;0.0224;52;52;3.7;37;2010;1.9843902587890625;51;134;36;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;;perplexity-0
2026-04-20;Zurich;;AI Mode;grounded;0.0749;0.0334;300;43;4.4;158;2109;-23.023666381835938;160;563;127;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;;google-1
2026-04-20;Zurich;;AI Overview;grounded;0.0342;0.0151;70;56;5;66;1932;8.340072631835938;66;315;63;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;;google-0
2026-04-20;Zurich;;ChatGPT;ui_mixed;0.0498;0.0253;126;54;5.1;105;2109;10.30267333984375;124;528;104;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;;openai-0
2026-04-20;Zurich;;Gemini;grounded;0.0142;0.0079;36;48;4;30;2109;-1.5442962646484375;34;111;28;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;;google-2
2026-04-20;Zurich;;Perplexity;grounded;0.0269;0.0314;73;52;4.2;54;2010;2.2312164306640625;73;210;50;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;;perplexity-0
2026-04-27;ADAC;;AI Mode;grounded;0.1262;0.0629;648;49;2.9;266;2107;-8.739326477050781;537;759;262;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;google-1
2026-04-27;ADAC;;AI Overview;grounded;0.0874;0.0491;194;62;2.8;164;1876;43.15650939941406;184;461;164;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;google-0
2026-04-27;ADAC;;ChatGPT;ui_mixed;0.0508;0.0323;172;57;3.1;107;2107;21.66474151611328;158;332;106;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;;openai-0
