datum;marke;tag;gruppe;share_of_voice;visibility;mention_count;sentiment;position;brand_id;tag_id
2026-08-16;Generali;Digital Innovation;;0.0287;0.2;6;53;4.4;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Gothaer;Digital Innovation;;0;0;0;;;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;HDI;Digital Innovation;;0;0;0;;;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;HUK-Coburg;Digital Innovation;;0.1866;0.65;39;54;2.7;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Haftpflichtkasse;Digital Innovation;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Hannoversche;Digital Innovation;;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;HanseMerkur;Digital Innovation;;0.0048;0.05;1;56;6;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;LV 1871;Digital Innovation;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;LVM;Digital Innovation;;0.0096;0.05;2;54;3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;R+V;Digital Innovation;;0.0766;0.25;16;62;3.3;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Signal Iduna;Digital Innovation;;0;0;0;;;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;VHV;Digital Innovation;;0.0144;0.1;3;50;3.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;WGV;Digital Innovation;;0.0048;0.05;1;55;6;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Württembergische;Digital Innovation;;0.0048;0.05;1;43;8;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;Zurich;Digital Innovation;;0;0;0;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_085bc83a-0c02-4178-bb80-d1f561a03f19
2026-08-16;ADAC;Market Presence;;0.0085;0.0818;31;55;7;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;ARAG;Market Presence;;0.014;0.1258;51;52;6.1;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;AXA;Market Presence;;0.0145;0.1761;53;51;8.6;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Allianz;Market Presence;;0.1278;0.8742;467;54;4.3;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Alte Leipziger;Market Presence;;0.0126;0.1635;46;50;4.2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Barmenia;Market Presence;;0.0293;0.2327;107;53;5;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;CosmosDirekt;Market Presence;;0.0257;0.283;94;52;6.2;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;DA Direkt;Market Presence;;0.0025;0.0377;9;50;4.7;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;DEVK;Market Presence;;0.0137;0.0943;50;55;7.9;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;DKV;Market Presence;;0.0082;0.0755;30;50;5.8;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Debeka;Market Presence;;0.0159;0.1761;58;52;8.1;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Die Bayerische;Market Presence;;0.0041;0.0692;15;50;5.5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;ERGO;Market Presence;;0.4353;0.8931;1590;52;1.7;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Generali;Market Presence;;0.0085;0.1258;31;49;7.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Gothaer;Market Presence;;0.0074;0.1447;27;47;7.5;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;HDI;Market Presence;;0.0167;0.1635;61;51;5.3;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;HUK-Coburg;Market Presence;;0.109;0.566;398;53;5.1;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Haftpflichtkasse;Market Presence;;0.0101;0.1069;37;48;5.5;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Hannoversche;Market Presence;;0.0186;0.1509;68;52;4.1;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;HanseMerkur;Market Presence;;0.0057;0.0692;21;52;7.2;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;LV 1871;Market Presence;;0.0208;0.1698;76;50;5.1;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;LVM;Market Presence;;0.0082;0.0943;30;54;8.3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;R+V;Market Presence;;0.0271;0.2956;99;55;7;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Signal Iduna;Market Presence;;0.0071;0.0755;26;49;8.4;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;VHV;Market Presence;;0.0104;0.1447;38;51;7;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;WGV;Market Presence;;0.0233;0.1447;85;52;5.2;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Württembergische;Market Presence;;0.0118;0.1384;43;53;7.6;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;Zurich;Market Presence;;0.0033;0.0755;12;48;10.1;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_c95dcbfc-19f6-4ea2-9830-54289ff26a1a
2026-08-16;ADAC;Services and Operations;;0.0109;0.0873;26;53;5.5;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;ARAG;Services and Operations;;0.0151;0.1111;36;54;4.2;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;AXA;Services and Operations;;0.0261;0.1825;62;45;5.7;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Allianz;Services and Operations;;0.1193;0.7857;284;51;3.7;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Alte Leipziger;Services and Operations;;0.0113;0.119;27;46;3.7;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Barmenia;Services and Operations;;0.0202;0.1984;48;49;4.9;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;CosmosDirekt;Services and Operations;;0.0319;0.2937;76;53;4.5;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;DA Direkt;Services and Operations;;0.0055;0.0635;13;55;5.5;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;DEVK;Services and Operations;;0.0155;0.0952;37;51;6.5;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;DKV;Services and Operations;;0.0088;0.0556;21;49;2.7;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Debeka;Services and Operations;;0.0042;0.0635;10;47;5;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Die Bayerische;Services and Operations;;0.0046;0.0714;11;48;6.6;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;ERGO;Services and Operations;;0.5042;1;1200;51;1.1;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Generali;Services and Operations;;0.0076;0.1032;18;51;6.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Gothaer;Services and Operations;;0.0034;0.0397;8;48;5.2;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;HDI;Services and Operations;;0.0071;0.0873;17;47;5.2;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;HUK-Coburg;Services and Operations;;0.0971;0.5079;231;50;4.4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Haftpflichtkasse;Services and Operations;;0.005;0.0714;12;51;5.9;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Hannoversche;Services and Operations;;0.0197;0.1508;47;52;3.5;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;HanseMerkur;Services and Operations;;0.0118;0.0873;28;50;5.3;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;LV 1871;Services and Operations;;0.0164;0.1587;39;49;4.2;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;LVM;Services and Operations;;0.0021;0.0238;5;54;7.3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;R+V;Services and Operations;;0.0139;0.119;33;45;6.7;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Signal Iduna;Services and Operations;;0.0084;0.0635;20;44;5.8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;VHV;Services and Operations;;0.0063;0.0714;15;50;4.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;WGV;Services and Operations;;0.016;0.119;38;53;5.6;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Württembergische;Services and Operations;;0.005;0.0714;12;45;6.6;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;Zurich;Services and Operations;;0.0025;0.0317;6;45;7.8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_ac10beea-61d7-400b-a55e-d3eac16de304
2026-08-16;ADAC;Sustainability;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;ARAG;Sustainability;;0;0;0;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;AXA;Sustainability;;0.1744;0.6316;34;61;2.8;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Allianz;Sustainability;;0.2564;0.7368;50;56;1.7;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Alte Leipziger;Sustainability;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Barmenia;Sustainability;;0.0667;0.4211;13;56;2.6;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;CosmosDirekt;Sustainability;;0;0;0;;;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;DA Direkt;Sustainability;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;DEVK;Sustainability;;0.0308;0.0526;6;61;1;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;DKV;Sustainability;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Debeka;Sustainability;;0.0154;0.0526;3;54;3;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Die Bayerische;Sustainability;;0.0051;0.0526;1;;;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;ERGO;Sustainability;;0.0718;0.2105;14;55;3.3;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Generali;Sustainability;;0.0513;0.2632;10;57;2.8;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Gothaer;Sustainability;;0.0256;0.2632;5;54;4.2;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;HDI;Sustainability;;0;0;0;;;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;HUK-Coburg;Sustainability;;0.0051;0.0526;1;;;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Haftpflichtkasse;Sustainability;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Hannoversche;Sustainability;;0.0051;0.0526;1;47;4;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;HanseMerkur;Sustainability;;0;0;0;;;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;LV 1871;Sustainability;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;LVM;Sustainability;;0.0462;0.1579;9;59;4;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;R+V;Sustainability;;0.1538;0.3684;30;63;4.1;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Signal Iduna;Sustainability;;0.0051;0.0526;1;28;4;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;VHV;Sustainability;;0;0;0;;;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;WGV;Sustainability;;0;0;0;;;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Württembergische;Sustainability;;0.0051;0.0526;1;52;6;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;Zurich;Sustainability;;0.0821;0.3158;16;60;4.1;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_eba00a70-f73b-4980-9e57-b59fe7c5d9b9
2026-08-16;ADAC;Unbranded;;0.0318;0.1119;312;53;4.3;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;ARAG;Unbranded;;0.0352;0.1068;346;53;3.7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;AXA;Unbranded;;0.0434;0.1669;426;52;4.5;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Allianz;Unbranded;;0.1962;0.5889;1928;52;2.8;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Alte Leipziger;Unbranded;;0.0222;0.0965;218;54;3.9;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Barmenia;Unbranded;;0.0365;0.156;359;54;3.8;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;CosmosDirekt;Unbranded;;0.0451;0.1918;443;53;3.5;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;DA Direkt;Unbranded;;0.0135;0.0633;133;52;4.1;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;DEVK;Unbranded;;0.0187;0.0735;184;52;4.8;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;DKV;Unbranded;;0.0127;0.0486;125;50;3.8;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Debeka;Unbranded;;0.0218;0.071;214;54;5.6;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Die Bayerische;Unbranded;;0.0119;0.0639;117;53;4.4;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;ERGO;Unbranded;;0.0686;0.2487;674;51;3.7;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Generali;Unbranded;;0.0118;0.0492;116;51;5.6;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Gothaer;Unbranded;;0.0122;0.0595;120;54;5.8;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;HDI;Unbranded;;0.0214;0.0767;210;53;4.7;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;HUK-Coburg;Unbranded;;0.1361;0.3734;1337;53;3.4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Haftpflichtkasse;Unbranded;;0.016;0.0659;157;54;4.1;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Hannoversche;Unbranded;;0.0267;0.1125;262;52;3.2;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;HanseMerkur;Unbranded;;0.04;0.1528;393;53;3.3;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;LV 1871;Unbranded;;0.0291;0.1093;286;52;3.8;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;LVM;Unbranded;;0.0166;0.0556;163;55;5.8;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;R+V;Unbranded;;0.0343;0.1113;337;56;5.2;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Signal Iduna;Unbranded;;0.0126;0.0537;124;47;5.7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;VHV;Unbranded;;0.0242;0.0908;238;53;4.5;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;WGV;Unbranded;;0.0291;0.0959;286;57;3.9;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Württembergische;Unbranded;;0.0161;0.0786;158;52;5.3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;Zurich;Unbranded;;0.0163;0.0671;160;52;5.4;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_54215a18-f636-427c-8cec-2c0ca2b4a725
2026-08-16;ADAC;Workplace Culture;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;ARAG;Workplace Culture;;0.0066;0.0313;2;89;4;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;AXA;Workplace Culture;;0.1221;0.5625;37;60;3.6;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Allianz;Workplace Culture;;0.231;0.875;70;59;2.8;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Alte Leipziger;Workplace Culture;;0;0;0;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Barmenia;Workplace Culture;;0.0033;0.0313;1;57;8;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;CosmosDirekt;Workplace Culture;;0;0;0;;;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;DA Direkt;Workplace Culture;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;DEVK;Workplace Culture;;0.0231;0.125;7;58;5.3;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;DKV;Workplace Culture;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Debeka;Workplace Culture;;0.066;0.2813;20;54;4;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Die Bayerische;Workplace Culture;;0.0033;0.0313;1;52;6;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;ERGO;Workplace Culture;;0.0594;0.2813;18;58;4.1;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Generali;Workplace Culture;;0.0429;0.2188;13;61;3.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Gothaer;Workplace Culture;;0;0;0;;;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;HDI;Workplace Culture;;0.0165;0.0938;5;60;7;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;HUK-Coburg;Workplace Culture;;0.0759;0.375;23;54;4.4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
2026-08-16;Haftpflichtkasse;Workplace Culture;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_928bf22c-39d3-4a4e-b843-1ff033a94065
